model_id,transformers_version,torch_version,gpu,prompt_template_version,generation_config,timestamp,slurm_job_id,git_commit,persona_id,country,gender,age,profession,topic,response_condition,raw_text,normalized_text,strict_parsed_rating,strict_is_valid,salvaged_rating,salvage_method,is_abstention,parse_failure_reason
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01120,Egypt,male,45,construction worker,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01120,Egypt,male,45,construction worker,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01120,Egypt,male,45,construction worker,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01121,Egypt,male,45,doctor,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,gender equality,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,economic redistribution,A_forced,2,2,2,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01122,Egypt,male,45,electrician,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01123,Egypt,male,45,elementary school teacher,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,climate change,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,gender equality,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,religion and secularism,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,economic redistribution,A_forced,2,2,2,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01124,Egypt,male,45,farmer,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01125,Egypt,male,45,flight attendant,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01126,Egypt,male,45,hairdresser,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01126,Egypt,male,45,hairdresser,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01126,Egypt,male,45,hairdresser,gender equality,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01126,Egypt,male,45,hairdresser,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P01126,Egypt,male,45,hairdresser,immigration,A_forced,3,3,3,True,,,False,none
