persona_id,topic,response_condition,raw_text,parse_failure_reason,audit_salvaged_rating
P00581,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00581,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahisopen-mindedandbelievesinalldoingsthatpeopleshouldbejudgedonthe",other_malformed,4
P00581,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00582,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00582,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00582,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00583,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00583,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00584,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00584,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00585,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00585,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahislikelytobelargelyinfavorofequalityandopportunitiesforall,includingmenand",other_malformed,4
P00585,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00586,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00587,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00587,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00587,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00588,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00588,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahislikelytobelargelyinfavorofequalityandopportunitiesforall,includingmenand",other_malformed,4
P00588,lgbtq rights,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatement.However,Icannotbeabsolutelycertainwithoutknowingmoreabouthispersonalbeliefsandvalues",other_malformed,4
P00589,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00589,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahisacompassionateandequality-mindedpersonwhowouldbelinkedtoidealsof",other_malformed,4
P00589,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00590,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00590,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00591,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00591,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00591,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00592,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00593,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00593,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahisopen-mindedandbelievesinalldoingsthatpeopleshouldbeabletoachie",other_malformed,4
P00593,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00594,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00594,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahisopen-mindedandsupportstheideathatmenandwomenshouldhaveequalrightsand",other_malformed,4
P00594,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00594,trust in government,B_optional,"Iwouldrespondwith4,asIthinkNoah,beingapoliceofficerandbeingconcernedaboutthebestinterestsofthepeople,wouldgenerallyagree",other_malformed,4
P00595,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00596,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00597,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00597,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00597,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00598,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00599,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00599,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00600,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00600,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldbeopen-mindedandacceptingofLGBTQ+peopleandtheirrights.However",other_malformed,4
P00601,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00601,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00601,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00602,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00602,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00602,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00603,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00603,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00604,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00605,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00605,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00606,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00607,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00607,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00608,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00608,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00609,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00609,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement.However,IamnotinapositiontoknowHish",other_malformed,4
P00609,lgbtq rights,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatement.However,Icannotbe100%certainwithoutknowingmoreabouthispersonal",other_malformed,4
P00610,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00610,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00611,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00611,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00612,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00612,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00613,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00614,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00615,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00615,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00616,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00617,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00617,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00618,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00618,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahisacommittedtoliberalandequalitarianvalues,andIthinkhewouldbelinkedat",other_malformed,4
P00618,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00619,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00619,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00619,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00620,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00621,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00621,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00621,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00622,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00623,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00623,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00624,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00624,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00625,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00626,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00627,climate change,B_optional,"Iwouldrespondwith4,ashemaybelookingformoreactionfromgovernmentsolvingtheissueofclimatechange.However,Icannot",other_malformed,4
P00627,gender equality,B_optional,"Iwouldrespondwith4,asIthinkNoahwouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00627,lgbtq rights,B_optional,"Iwouldrespondwith4,asheisopenabouthisidentifiymaybedecidingthatheagreeesthathomosexualityandsame-",other_malformed,4
P00628,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P00629,climate change,B_optional,"Iwouldrespondwith4,asIimagineNoahwouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
