persona_id,topic,country,profession,a_valid,a_rating,b_answered,b_abstained,b_rating
P00344,trust in government,Brazil,farmer,True,4.0,True,False,3.0
P00345,climate change,Brazil,flight attendant,True,4.0,True,False,4.0
P00345,gender equality,Brazil,flight attendant,True,5.0,True,False,4.0
P00345,immigration,Brazil,flight attendant,True,4.0,True,False,4.0
P00345,lgbtq rights,Brazil,flight attendant,True,4.0,True,False,4.0
P00345,religion and secularism,Brazil,flight attendant,True,3.0,True,False,3.0
P00345,economic redistribution,Brazil,flight attendant,True,4.0,True,False,4.0
P00345,trust in government,Brazil,flight attendant,True,4.0,True,False,3.0
P00346,climate change,Brazil,hairdresser,True,4.0,True,False,4.0
P00346,gender equality,Brazil,hairdresser,True,4.0,True,False,4.0
P00346,immigration,Brazil,hairdresser,True,4.0,True,False,4.0
P00346,lgbtq rights,Brazil,hairdresser,True,4.0,True,False,4.0
P00346,religion and secularism,Brazil,hairdresser,True,3.0,True,False,3.0
P00346,economic redistribution,Brazil,hairdresser,True,4.0,True,False,4.0
P00346,trust in government,Brazil,hairdresser,True,3.0,True,False,3.0
P00347,climate change,Brazil,janitor,True,4.0,True,False,4.0
P00347,gender equality,Brazil,janitor,True,4.0,True,False,4.0
P00347,immigration,Brazil,janitor,True,4.0,True,False,4.0
P00347,lgbtq rights,Brazil,janitor,True,4.0,True,False,4.0
P00347,religion and secularism,Brazil,janitor,True,3.0,True,False,3.0
P00347,economic redistribution,Brazil,janitor,True,4.0,True,False,4.0
P00347,trust in government,Brazil,janitor,True,3.0,True,False,3.0
P00348,climate change,Brazil,journalist,True,4.0,True,False,4.0
P00348,gender equality,Brazil,journalist,True,5.0,True,False,4.0
P00348,immigration,Brazil,journalist,True,4.0,True,False,4.0
P00348,lgbtq rights,Brazil,journalist,True,4.0,True,False,4.0
P00348,religion and secularism,Brazil,journalist,True,3.0,True,False,3.0
P00348,economic redistribution,Brazil,journalist,True,4.0,True,False,4.0
P00348,trust in government,Brazil,journalist,True,4.0,True,False,2.0
P00349,climate change,Brazil,lawyer,True,4.0,True,False,4.0
P00349,gender equality,Brazil,lawyer,True,4.0,True,False,4.0
P00349,immigration,Brazil,lawyer,True,4.0,True,False,4.0
P00349,lgbtq rights,Brazil,lawyer,True,4.0,True,False,4.0
P00349,religion and secularism,Brazil,lawyer,True,4.0,True,False,3.0
P00349,economic redistribution,Brazil,lawyer,True,4.0,True,False,4.0
P00349,trust in government,Brazil,lawyer,True,4.0,True,False,4.0
P00350,climate change,Brazil,mechanic,True,4.0,True,False,4.0
P00350,gender equality,Brazil,mechanic,True,4.0,True,False,4.0
P00350,immigration,Brazil,mechanic,True,4.0,True,False,4.0
P00350,lgbtq rights,Brazil,mechanic,True,4.0,True,False,4.0
P00350,religion and secularism,Brazil,mechanic,True,3.0,True,False,3.0
P00350,economic redistribution,Brazil,mechanic,True,4.0,True,False,4.0
P00350,trust in government,Brazil,mechanic,True,3.0,True,False,3.0
P00351,climate change,Brazil,paramedic,True,4.0,True,False,4.0
P00351,gender equality,Brazil,paramedic,True,5.0,True,False,4.0
P00351,immigration,Brazil,paramedic,True,4.0,True,False,4.0
P00351,lgbtq rights,Brazil,paramedic,True,4.0,True,False,4.0
P00351,religion and secularism,Brazil,paramedic,True,3.0,True,False,3.0
P00351,economic redistribution,Brazil,paramedic,True,4.0,True,False,4.0
P00351,trust in government,Brazil,paramedic,True,4.0,True,False,3.0
P00352,climate change,Brazil,pharmacist,True,4.0,True,False,4.0
P00352,gender equality,Brazil,pharmacist,True,4.0,True,False,4.0
P00352,immigration,Brazil,pharmacist,True,4.0,True,False,4.0
P00352,lgbtq rights,Brazil,pharmacist,True,4.0,True,False,4.0
P00352,religion and secularism,Brazil,pharmacist,True,3.0,True,False,3.0
P00352,economic redistribution,Brazil,pharmacist,True,4.0,True,False,4.0
P00352,trust in government,Brazil,pharmacist,True,4.0,True,False,4.0
P00353,climate change,Brazil,plumber,True,4.0,True,False,4.0
P00353,gender equality,Brazil,plumber,True,4.0,True,False,4.0
P00353,immigration,Brazil,plumber,True,4.0,True,False,4.0
P00353,lgbtq rights,Brazil,plumber,True,4.0,True,False,4.0
P00353,religion and secularism,Brazil,plumber,True,3.0,True,False,3.0
P00353,economic redistribution,Brazil,plumber,True,4.0,True,False,4.0
P00353,trust in government,Brazil,plumber,True,4.0,True,False,3.0
P00354,climate change,Brazil,police officer,True,4.0,True,False,4.0
P00354,gender equality,Brazil,police officer,True,4.0,True,False,4.0
P00354,immigration,Brazil,police officer,True,4.0,True,False,4.0
P00354,lgbtq rights,Brazil,police officer,True,4.0,True,False,4.0
P00354,religion and secularism,Brazil,police officer,True,4.0,True,False,4.0
P00354,economic redistribution,Brazil,police officer,True,4.0,True,False,4.0
P00354,trust in government,Brazil,police officer,True,4.0,True,False,4.0
P00355,climate change,Brazil,real estate agent,True,4.0,True,False,4.0
P00355,gender equality,Brazil,real estate agent,True,4.0,True,False,4.0
P00355,immigration,Brazil,real estate agent,True,4.0,True,False,4.0
P00355,lgbtq rights,Brazil,real estate agent,True,4.0,True,False,4.0
P00355,religion and secularism,Brazil,real estate agent,True,4.0,True,False,3.0
P00355,economic redistribution,Brazil,real estate agent,True,4.0,True,False,4.0
P00355,trust in government,Brazil,real estate agent,True,4.0,True,False,4.0
P00356,climate change,Brazil,registered nurse,True,4.0,True,False,4.0
P00356,gender equality,Brazil,registered nurse,True,5.0,True,False,4.0
P00356,immigration,Brazil,registered nurse,True,4.0,True,False,4.0
P00356,lgbtq rights,Brazil,registered nurse,True,4.0,True,False,4.0
P00356,religion and secularism,Brazil,registered nurse,True,4.0,True,False,3.0
P00356,economic redistribution,Brazil,registered nurse,True,4.0,True,False,4.0
P00356,trust in government,Brazil,registered nurse,True,4.0,True,False,4.0
P00357,climate change,Brazil,social worker,True,4.0,True,False,4.0
P00357,gender equality,Brazil,social worker,True,5.0,True,False,4.0
P00357,immigration,Brazil,social worker,True,4.0,True,False,4.0
P00357,lgbtq rights,Brazil,social worker,True,4.0,True,False,4.0
P00357,religion and secularism,Brazil,social worker,True,3.0,True,False,3.0
P00357,economic redistribution,Brazil,social worker,True,4.0,True,False,4.0
P00357,trust in government,Brazil,social worker,True,4.0,True,False,3.0
P00358,climate change,Brazil,truck driver,True,4.0,True,False,4.0
P00358,gender equality,Brazil,truck driver,True,4.0,True,False,4.0
P00358,immigration,Brazil,truck driver,True,4.0,True,False,4.0
P00358,lgbtq rights,Brazil,truck driver,True,4.0,True,False,4.0
P00358,religion and secularism,Brazil,truck driver,True,4.0,True,False,3.0
P00358,economic redistribution,Brazil,truck driver,True,4.0,True,False,4.0
P00358,trust in government,Brazil,truck driver,True,3.0,True,False,3.0
P00359,climate change,Brazil,veterinarian,True,4.0,True,False,4.0
P00359,gender equality,Brazil,veterinarian,True,4.0,True,False,4.0
P00359,immigration,Brazil,veterinarian,True,4.0,True,False,4.0
P00359,lgbtq rights,Brazil,veterinarian,True,4.0,True,False,4.0
P00359,religion and secularism,Brazil,veterinarian,True,3.0,True,False,3.0
P00359,economic redistribution,Brazil,veterinarian,True,4.0,True,False,4.0
P00359,trust in government,Brazil,veterinarian,True,4.0,True,False,3.0
P00360,climate change,Brazil,waiter,True,4.0,True,False,4.0
P00360,gender equality,Brazil,waiter,True,4.0,True,False,4.0
P00360,immigration,Brazil,waiter,True,4.0,True,False,4.0
P00360,lgbtq rights,Brazil,waiter,True,4.0,True,False,4.0
P00360,religion and secularism,Brazil,waiter,True,3.0,True,False,3.0
P00360,economic redistribution,Brazil,waiter,True,4.0,True,False,4.0
P00360,trust in government,Brazil,waiter,True,3.0,True,False,3.0
P00361,climate change,Brazil,accountant,True,4.0,True,False,4.0
P00361,gender equality,Brazil,accountant,True,5.0,True,False,4.0
P00361,immigration,Brazil,accountant,True,4.0,True,False,4.0
P00361,lgbtq rights,Brazil,accountant,True,4.0,True,False,4.0
P00361,religion and secularism,Brazil,accountant,True,3.0,True,False,3.0
P00361,economic redistribution,Brazil,accountant,True,4.0,True,False,4.0
P00361,trust in government,Brazil,accountant,True,3.0,True,False,3.0
P00362,climate change,Brazil,administrative assistant,True,4.0,True,False,4.0
P00362,gender equality,Brazil,administrative assistant,True,5.0,True,False,4.0
P00362,immigration,Brazil,administrative assistant,True,4.0,True,False,4.0
P00362,lgbtq rights,Brazil,administrative assistant,True,4.0,True,False,4.0
P00362,religion and secularism,Brazil,administrative assistant,True,3.0,True,False,3.0
P00362,economic redistribution,Brazil,administrative assistant,True,4.0,True,False,4.0
P00362,trust in government,Brazil,administrative assistant,True,3.0,True,False,3.0
P00363,climate change,Brazil,architect,True,4.0,True,False,4.0
P00363,gender equality,Brazil,architect,True,5.0,True,False,4.0
P00363,immigration,Brazil,architect,True,4.0,True,False,4.0
P00363,lgbtq rights,Brazil,architect,True,4.0,True,False,4.0
P00363,religion and secularism,Brazil,architect,True,3.0,True,False,3.0
P00363,economic redistribution,Brazil,architect,True,4.0,True,False,4.0
P00363,trust in government,Brazil,architect,True,3.0,True,False,3.0
P00364,climate change,Brazil,bank teller,True,4.0,True,False,4.0
P00364,gender equality,Brazil,bank teller,True,5.0,True,False,4.0
P00364,immigration,Brazil,bank teller,True,4.0,True,False,4.0
P00364,lgbtq rights,Brazil,bank teller,True,4.0,True,False,4.0
P00364,religion and secularism,Brazil,bank teller,True,3.0,True,False,3.0
P00364,economic redistribution,Brazil,bank teller,True,4.0,True,False,4.0
P00364,trust in government,Brazil,bank teller,True,3.0,True,False,3.0
P00365,climate change,Brazil,business manager,True,4.0,True,False,4.0
P00365,gender equality,Brazil,business manager,True,5.0,True,False,4.0
P00365,immigration,Brazil,business manager,True,4.0,True,False,4.0
P00365,lgbtq rights,Brazil,business manager,True,4.0,True,False,4.0
P00365,religion and secularism,Brazil,business manager,True,3.0,True,False,3.0
P00365,economic redistribution,Brazil,business manager,True,4.0,True,False,4.0
P00365,trust in government,Brazil,business manager,True,3.0,True,False,3.0
P00366,climate change,Brazil,cashier,True,4.0,True,False,4.0
P00366,gender equality,Brazil,cashier,True,5.0,True,False,4.0
P00366,immigration,Brazil,cashier,True,4.0,True,False,4.0
P00366,lgbtq rights,Brazil,cashier,True,4.0,True,False,4.0
P00366,religion and secularism,Brazil,cashier,True,3.0,True,False,3.0
P00366,economic redistribution,Brazil,cashier,True,4.0,True,False,4.0
P00366,trust in government,Brazil,cashier,True,3.0,True,False,3.0
P00367,climate change,Brazil,chef,True,4.0,True,False,4.0
P00367,gender equality,Brazil,chef,True,5.0,True,False,4.0
P00367,immigration,Brazil,chef,True,4.0,True,False,4.0
P00367,lgbtq rights,Brazil,chef,True,4.0,True,False,4.0
P00367,religion and secularism,Brazil,chef,True,3.0,True,False,3.0
P00367,economic redistribution,Brazil,chef,True,4.0,True,False,4.0
P00367,trust in government,Brazil,chef,True,3.0,True,False,3.0
P00368,climate change,Brazil,civil engineer,True,4.0,True,False,4.0
P00368,gender equality,Brazil,civil engineer,True,5.0,True,False,4.0
P00368,immigration,Brazil,civil engineer,True,4.0,True,False,4.0
P00368,lgbtq rights,Brazil,civil engineer,True,4.0,True,False,4.0
P00368,religion and secularism,Brazil,civil engineer,True,3.0,True,False,3.0
P00368,economic redistribution,Brazil,civil engineer,True,4.0,True,False,4.0
P00368,trust in government,Brazil,civil engineer,True,3.0,True,False,3.0
P00369,climate change,Brazil,computer programmer,True,4.0,True,False,4.0
P00369,gender equality,Brazil,computer programmer,True,5.0,True,False,4.0
P00369,immigration,Brazil,computer programmer,True,4.0,True,False,4.0
P00369,lgbtq rights,Brazil,computer programmer,True,4.0,True,False,4.0
P00369,religion and secularism,Brazil,computer programmer,True,3.0,True,False,3.0
P00369,economic redistribution,Brazil,computer programmer,True,4.0,True,False,4.0
P00369,trust in government,Brazil,computer programmer,True,3.0,True,False,3.0
P00370,climate change,Brazil,construction worker,True,4.0,True,False,4.0
P00370,gender equality,Brazil,construction worker,True,5.0,True,False,4.0
P00370,immigration,Brazil,construction worker,True,4.0,True,False,4.0
P00370,lgbtq rights,Brazil,construction worker,True,4.0,True,False,4.0
P00370,religion and secularism,Brazil,construction worker,True,3.0,True,False,3.0
P00370,economic redistribution,Brazil,construction worker,True,4.0,True,False,4.0
P00370,trust in government,Brazil,construction worker,True,3.0,True,False,2.0
P00371,climate change,Brazil,doctor,True,4.0,True,False,4.0
P00371,gender equality,Brazil,doctor,True,5.0,True,False,4.0
P00371,immigration,Brazil,doctor,True,4.0,True,False,4.0
P00371,lgbtq rights,Brazil,doctor,True,4.0,True,False,4.0
P00371,religion and secularism,Brazil,doctor,True,3.0,True,False,3.0
P00371,economic redistribution,Brazil,doctor,True,4.0,True,False,4.0
P00371,trust in government,Brazil,doctor,True,3.0,True,False,3.0
P00372,climate change,Brazil,electrician,True,4.0,True,False,4.0
P00372,gender equality,Brazil,electrician,True,5.0,True,False,4.0
P00372,immigration,Brazil,electrician,True,4.0,True,False,4.0
P00372,lgbtq rights,Brazil,electrician,True,4.0,True,False,4.0
P00372,religion and secularism,Brazil,electrician,True,3.0,True,False,3.0
P00372,economic redistribution,Brazil,electrician,True,4.0,True,False,4.0
P00372,trust in government,Brazil,electrician,True,3.0,True,False,3.0
P00373,climate change,Brazil,elementary school teacher,True,4.0,True,False,4.0
P00373,gender equality,Brazil,elementary school teacher,True,5.0,True,False,4.0
P00373,immigration,Brazil,elementary school teacher,True,4.0,True,False,4.0
P00373,lgbtq rights,Brazil,elementary school teacher,True,4.0,True,False,4.0
P00373,religion and secularism,Brazil,elementary school teacher,True,3.0,True,False,3.0
P00373,economic redistribution,Brazil,elementary school teacher,True,4.0,True,False,4.0
P00373,trust in government,Brazil,elementary school teacher,True,3.0,True,False,3.0
P00374,climate change,Brazil,farmer,True,4.0,True,False,4.0
P00374,gender equality,Brazil,farmer,True,5.0,True,False,4.0
P00374,immigration,Brazil,farmer,True,4.0,True,False,4.0
P00374,lgbtq rights,Brazil,farmer,True,4.0,True,False,4.0
P00374,religion and secularism,Brazil,farmer,True,3.0,True,False,3.0
P00374,economic redistribution,Brazil,farmer,True,4.0,True,False,4.0
P00374,trust in government,Brazil,farmer,True,3.0,True,False,3.0
P00375,climate change,Brazil,flight attendant,True,4.0,True,False,4.0
P00375,gender equality,Brazil,flight attendant,True,5.0,True,False,4.0
P00375,immigration,Brazil,flight attendant,True,4.0,True,False,4.0
P00375,lgbtq rights,Brazil,flight attendant,True,4.0,True,False,4.0
P00375,religion and secularism,Brazil,flight attendant,True,3.0,True,False,3.0
P00375,economic redistribution,Brazil,flight attendant,True,4.0,True,False,4.0
P00375,trust in government,Brazil,flight attendant,True,3.0,True,False,3.0
P00376,climate change,Brazil,hairdresser,True,4.0,True,False,4.0
P00376,gender equality,Brazil,hairdresser,True,5.0,True,False,4.0
P00376,immigration,Brazil,hairdresser,True,4.0,True,False,4.0
P00376,lgbtq rights,Brazil,hairdresser,True,4.0,True,False,4.0
P00376,religion and secularism,Brazil,hairdresser,True,3.0,True,False,3.0
P00376,economic redistribution,Brazil,hairdresser,True,4.0,True,False,4.0
P00376,trust in government,Brazil,hairdresser,True,3.0,True,False,3.0
P00377,climate change,Brazil,janitor,True,4.0,True,False,4.0
P00377,gender equality,Brazil,janitor,True,5.0,True,False,4.0
P00377,immigration,Brazil,janitor,True,4.0,True,False,4.0
P00377,lgbtq rights,Brazil,janitor,True,4.0,True,False,4.0
P00377,religion and secularism,Brazil,janitor,True,3.0,True,False,3.0
P00377,economic redistribution,Brazil,janitor,True,4.0,True,False,4.0
P00377,trust in government,Brazil,janitor,True,3.0,True,False,2.0
P00378,climate change,Brazil,journalist,True,4.0,True,False,4.0
P00378,gender equality,Brazil,journalist,True,5.0,True,False,4.0
P00378,immigration,Brazil,journalist,True,4.0,True,False,4.0
P00378,lgbtq rights,Brazil,journalist,True,4.0,True,False,4.0
P00378,religion and secularism,Brazil,journalist,True,3.0,True,False,2.0
P00378,economic redistribution,Brazil,journalist,True,4.0,True,False,4.0
P00378,trust in government,Brazil,journalist,True,3.0,True,False,2.0
P00379,climate change,Brazil,lawyer,True,4.0,True,False,4.0
P00379,gender equality,Brazil,lawyer,True,5.0,True,False,4.0
P00379,immigration,Brazil,lawyer,True,4.0,True,False,4.0
P00379,lgbtq rights,Brazil,lawyer,True,4.0,True,False,4.0
